tail_number,date,aircraft,origin_code,origin,destination_code,destination,departure,arrival,duration,distance_mi,Owner,origin_Latitude,origin_Longitude,destination_Latitude,destination_Longitude,airport_origin,city_origin,origin_state,country_origin,airport_destination,city_destination,destination_state,country_destination,departure_shift,arrival_shift,day_name,weekends
N271HC,2021-02-03,A109,KSLC,Salt Lake City Intl (KSLC),1UT9,"Salt Lake City, UT",03:30PM MST,03:35PM MST,4.0,9.983344124458718,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,40.66021,-111.88982,Salt Lake City International Airport,Salt Lake City,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Wednesday,0
N271HC,2021-02-03,A109,KSLC,"Salt Lake City, UT",KSLC,Salt Lake City Intl (KSLC),12:47PM MST,12:53PM MST,6.0,9.266698424883783,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.67305,-111.88759,40.78839874267578,-111.97799682617188,Salt Lake City International Airport,Salt Lake City,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Wednesday,0
N271HC,2021-02-02,A109,KPVU,"Provo, UT",1UT9,"Salt Lake City, UT",07:20PM MST,08:14PM MST,53.0,30.89370394514235,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24642,-111.66581,40.66017,-111.88982,Provo Municipal Airport,Provo,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Tuesday,0
N271HC,2021-02-02,A109,KU77,"Spanish Fork, UT",KPVU,"Provo, UT",06:26PM MST,07:15PM MST,49.0,22.3947969446876,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.02212,-111.36003999999998,40.24646,-111.66566,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Provo Municipal Airport,Provo,UT,US,day,night,Tuesday,0
N271HC,2021-02-02,A109,KSLC,"Salt Lake City, UT",KU77,"Spanish Fork, UT",04:49PM MST,05:12PM MST,23.0,41.687232398676954,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.64256,-111.88777,40.11836,-111.49494,Salt Lake City International Airport,Salt Lake City,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,day,day,Tuesday,0
N271HC,2021-02-02,A109,KSLC,"Salt Lake City, UT",KSLC,Salt Lake City Intl (KSLC),02:47PM MST,02:59PM MST,12.0,7.548247550043695,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.70962,-111.8782,40.78839874267578,-111.97799682617188,Salt Lake City International Airport,Salt Lake City,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Tuesday,0
N271HC,2021-02-02,A109,KU42,South Valley Rgnl (U42),1UT9,"Salt Lake City, UT",10:56AM MST,11:01AM MST,5.0,6.110366173487186,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.61949921,-111.9929962,40.66021,-111.88976,South Valley Regional Airport,Salt Lake City,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Tuesday,0
N271HC,2021-02-02,A109,KSLC,"Salt Lake City, UT",UT13, (UT13),10:11AM MST,05:15PM GMT,3.0,8.184399185207264,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.67996,-111.98188,40.56389999389648,-112.01399993896484,Salt Lake City International Airport,,UT,US,Number 18 Airport,) - UT13,,US,day,day,Tuesday,0
N271HC,2021-02-01,A109,KSLC,Salt Lake City Intl (KSLC),1UT9,"Salt Lake City, UT",04:43PM MST,04:50PM MST,7.0,9.982489195584252,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,40.66022,-111.88983,Salt Lake City International Airport,Salt Lake City,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Monday,0
N271HC,2021-02-01,A109,KSLC,"Salt Lake City, UT",KSLC,Salt Lake City Intl (KSLC),11:18AM MST,11:23AM MST,4.0,4.849751375458942,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.76098,-111.89287,40.78839874267578,-111.97799682617188,Salt Lake City International Airport,Salt Lake City,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Monday,0
N271HC,2021-02-01,A109,KSLC,"Salt Lake City, UT",KBTF,"Bountiful, UT",09:32AM MST,11:13AM MST,100.0,6.709965517764799,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.67848,-111.87795,40.7711,-111.83901000000002,Salt Lake City International Airport,Salt Lake City,UT,US,Skypark Airport,Bountiful,UT,US,day,day,Monday,0
N271HC,2021-01-31,A109,KBTF,"Bountiful, UT",1UT9,"Salt Lake City, UT",09:02PM MST,09:44PM MST,42.0,13.949186356498089,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.74862,-111.65287,40.65674,-111.88948,Skypark Airport,Bountiful,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Sunday,1
N271HC,2021-01-31,A109,KSLC,"Salt Lake City, UT",KBTF,"Bountiful, UT",07:09PM MST,07:14PM MST,5.0,10.451550034591119,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.67096,-111.87067,40.68271,-111.67232,Salt Lake City International Airport,Salt Lake City,UT,US,Skypark Airport,Bountiful,UT,US,night,night,Sunday,1
N271HC,2021-01-31,A109,KU77,"Spanish Fork, UT",1UT9,"Salt Lake City, UT",02:11AM MST,03:05AM MST,53.0,40.580467031851846,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.17541,-111.45253999999998,40.66187,-111.88502,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Sunday,1
N271HC,2021-01-30,A109,KPVU,"Provo, UT",1UT9,"Salt Lake City, UT",06:47PM MST,10:39PM MST,232.0,27.04811019356617,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.34491,-111.59841000000002,40.6662,-111.89264,Provo Municipal Airport,Provo,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,night,Saturday,1
N271HC,2021-01-30,A109,KSLC,"Salt Lake City, UT",UT51,Utah Valley Rgnl Medical Center (UT51),09:47AM MST,03:25PM MST (?),338.0,29.904035643286303,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.6481,-111.88407,40.24800109863281,-111.66600036621094,Salt Lake City International Airport,Salt Lake City,UT,US,Utah Valley Regional Medical Center Heliport,Provo,UT,US,day,day,Saturday,1
N271HC,2021-01-29,A109,KSLC,"Salt Lake City, UT",KBTF,"Bountiful, UT",12:44PM MST,12:47PM MST,3.0,7.6953282836409365,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.66675,-111.86935,40.73793,-111.75654,Salt Lake City International Airport,Salt Lake City,UT,US,Skypark Airport,Bountiful,UT,US,day,day,Friday,0
N271HC,2021-01-28,A109,KBTF,Skypark (KBTF),1UT9,"Salt Lake City, UT",01:56PM MST,02:03PM MST,6.0,14.895368611164358,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.8694000244,-111.92700195299999,40.65593,-111.88482,Skypark Airport,Bountiful,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Thursday,0
N271HC,2021-01-28,A109,KSLC,"Salt Lake City, UT",KBTF,Skypark (KBTF),01:35PM MST,01:43PM MST,7.0,13.6058908968815,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.67437,-111.88882,40.8694000244,-111.92700195299999,Salt Lake City International Airport,Salt Lake City,UT,US,Skypark Airport,Bountiful,UT,US,day,day,Thursday,0
N271HC,2021-01-27,A109,KHIF,"Ogden, UT",1UT9,"Salt Lake City, UT",06:34PM MST,07:32PM MST,57.0,48.960412171651996,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.3599,-112.04516,40.66022,-111.88977,Hill Air Force Base,Ogden,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,night,Wednesday,0
N271HC,2021-01-27,A109,KSLC,"Salt Lake City, UT",2UT3,"Brigham City, UT",04:57PM MST,05:15PM MST,18.0,51.446672432214406,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.66453,-111.90332,41.40181,-112.04946,Salt Lake City International Airport,Salt Lake City,UT,US,Fort Ranch Airport,Brigham City,UT,US,day,day,Wednesday,0
N271HC,2021-01-27,A109,KHIF,"Ogden, UT",KBTF,"Bountiful, UT",01:50AM MST,02:09AM MST,18.0,28.993617484530553,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18281,-111.95489,40.77212,-111.83782,Hill Air Force Base,Ogden,UT,US,Skypark Airport,Bountiful,UT,US,night,night,Wednesday,0
N271HC,2021-01-27,A109,KSLC,"Salt Lake City, UT",KOGD,Ogden-Hinckley (KOGD),12:53AM MST,01:50AM MST,57.0,37.17066079676978,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.66383,-111.90118,41.195899963379,-112.0120010376,Salt Lake City International Airport,Salt Lake City,UT,US,Ogden Hinckley Airport,Ogden,UT,US,night,night,Wednesday,0
N271HC,2021-01-26,A109,KPVU,"Provo, UT",1UT9,"Salt Lake City, UT",04:13AM MST,06:31AM MST,138.0,25.370449565737204,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.31781,-111.71424,40.66021,-111.88976,Provo Municipal Airport,Provo,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Tuesday,0
N271HC,2021-01-24,A109,KSLC,Salt Lake City Intl (KSLC),1UT9,"Salt Lake City, UT",08:38PM MST,08:44PM MST,6.0,9.983949999995193,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,40.66022,-111.88977,Salt Lake City International Airport,Salt Lake City,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Sunday,1
N271HC,2021-01-22,A109,KSLC,"Salt Lake City, UT",KSLC,Salt Lake City Intl (KSLC),08:00PM MST,08:03PM MST,3.0,7.935934096855773,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.69783,-111.8848,40.78839874267578,-111.97799682617188,Salt Lake City International Airport,Salt Lake City,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Friday,0
N271HC,2021-01-22,A109,KPVU,"Provo, UT",1UT9,"Salt Lake City, UT",06:48AM MST,06:56AM MST,8.0,20.607858772769823,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.37954000000001,-111.76353,40.66235,-111.88935,Provo Municipal Airport,Provo,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Friday,0
N271HC,2021-01-22,A109,KU77,"Spanish Fork, UT",1UT9,"Salt Lake City, UT",01:11AM MST,02:10AM MST,58.0,45.843412330407325,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.04472,-111.56681,40.66103,-111.89126,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Friday,0
N271HC,2021-01-21,A109,KSLC,"Salt Lake City, UT",KU77,"Spanish Fork, UT",10:50PM MST,11:08PM MST,18.0,42.82109941919283,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.64479,-111.87827,40.06974,-111.57316000000002,Salt Lake City International Airport,Salt Lake City,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,night,night,Thursday,0
N271HC,2021-01-21,A109,KU77,"Spanish Fork, UT",1UT9,"Salt Lake City, UT",06:58PM MST,08:04PM MST,66.0,42.50338628309637,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.12005,-111.50239,40.66017,-111.88977,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,night,Thursday,0
N271HC,2021-01-21,A109,KSLC,"Salt Lake City, UT",KU77,"Spanish Fork, UT",04:13PM MST,05:14PM MST,60.0,44.67971103411986,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.68392,-111.88753,40.08263,-111.57322,Salt Lake City International Airport,Salt Lake City,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,day,day,Thursday,0
N271HC,2021-01-20,A109,KU77,"Spanish Fork, UT",1UT9,"Salt Lake City, UT",06:23PM MST,07:26PM MST,62.0,40.811098960541145,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.19387,-111.41373,40.66021,-111.88982,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,night,Wednesday,0
N271HC,2021-01-20,A109,KBTF,"Bountiful, UT",1UT9,"Salt Lake City, UT",01:28PM MST,04:10PM MST,162.0,9.552842777742514,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.7616,-111.69094,40.62656,-111.73102,Skypark Airport,Bountiful,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Wednesday,0
N271HC,2021-01-20,A109,KSLC,"Salt Lake City, UT",K36U,"Heber, UT",12:13PM MST,12:19PM MST,5.0,13.009277519716566,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.6642,-111.86268,40.68484,-111.61654,Salt Lake City International Airport,Salt Lake City,UT,US,Heber Valley Airport,Heber,UT,US,day,day,Wednesday,0
N271HC,2021-01-20,A109,KSLC,Salt Lake City Intl (KSLC),1UT9,"Salt Lake City, UT",10:00AM MST,10:08AM MST,7.0,9.983949999995193,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,40.66022,-111.88977,Salt Lake City International Airport,Salt Lake City,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Wednesday,0
N271HC,2021-01-20,A109,KSLC,"Salt Lake City, UT",KSLC,Salt Lake City Intl (KSLC),09:16AM MST,09:23AM MST,6.0,7.204987246420763,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.70723,-111.89163,40.78839874267578,-111.97799682617188,Salt Lake City International Airport,Salt Lake City,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Wednesday,0
N271HC,2021-01-20,A109,KBTF,"Bountiful, UT",1UT9,"Salt Lake City, UT",02:12AM MST,03:06AM MST,54.0,10.859514456336637,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.75942,-111.73133,40.65712,-111.88849,Skypark Airport,Bountiful,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Wednesday,0
N271HC,2021-01-20,A109,KSLC,"Salt Lake City, UT",KBTF,"Bountiful, UT",12:09AM MST,12:13AM MST,4.0,9.224407760612547,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.66678,-111.86599,40.69058,-111.6932,Salt Lake City International Airport,Salt Lake City,UT,US,Skypark Airport,Bountiful,UT,US,night,night,Wednesday,0
N271HC,2021-01-18,A109,KTVY,"Tooele, UT",1UT9,"Salt Lake City, UT",06:18PM MST,07:06PM MST,48.0,16.190733793893912,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.58905,-112.18322,40.66022,-111.88977,Bolinder Field Tooele Valley Airport,Tooele,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,night,Monday,0
N271HC,2021-01-18,A109,KSLC,"Salt Lake City, UT",KTVY,"Tooele, UT",03:34PM MST,03:41PM MST,6.0,13.994462239824733,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.66251,-111.90717,40.59834,-112.1597,Salt Lake City International Airport,Salt Lake City,UT,US,Bolinder Field Tooele Valley Airport,Tooele,UT,US,day,day,Monday,0
N271HC,2021-01-18,A109,KHIF,"Ogden, UT",1UT9,"Salt Lake City, UT",10:55AM MST,12:18PM MST,83.0,42.19523281029576,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.1892,-112.29413999999998,40.66017,-111.88983,Hill Air Force Base,Ogden,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Monday,0
N271HC,2021-01-18,A109,KSLC,Salt Lake City Intl (KSLC),KHIF,"Ogden, UT",07:58AM MST,08:42AM MST,43.0,42.658493703245576,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,41.30945,-112.41741,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Monday,0
N271HC,2021-01-18,A109,KSLC,"Salt Lake City, UT",KSLC,Salt Lake City Intl (KSLC),06:46AM MST,06:49AM MST,2.0,9.031384769095578,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.67672,-111.88827,40.78839874267578,-111.97799682617188,Salt Lake City International Airport,Salt Lake City,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Monday,0
N271HC,2021-01-17,A109,KBMC,"Brigham City, UT",1UT9,"Salt Lake City, UT",10:25PM MST,11:17PM MST,52.0,50.08825142276913,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.38003,-112.01845,40.66346,-111.86565,Brigham City Regional Airport,Brigham City,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Sunday,1
N271HC,2021-01-17,A109,KSLC,"Salt Lake City, UT",KHIF,"Ogden, UT",09:02PM MST,09:18PM MST,16.0,27.72078626075081,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.6872,-111.87754,41.08454,-111.79954,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,night,night,Sunday,1
N271HC,2021-01-17,A109,KSLC,Salt Lake City Intl (KSLC),1UT9,"Salt Lake City, UT",06:24PM MST,06:30PM MST,6.0,9.982489195584252,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,40.66022,-111.88983,Salt Lake City International Airport,Salt Lake City,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Sunday,1
N271HC,2021-01-17,A109,KSLC,"Salt Lake City, UT",KBTF,"Bountiful, UT",05:50PM MST,05:55PM MST,4.0,20.842769110540075,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.66714,-111.88143,40.95322,-112.009,Salt Lake City International Airport,Salt Lake City,UT,US,Skypark Airport,Bountiful,UT,US,day,day,Sunday,1
N271HC,2021-01-17,A109,KSLC,"Salt Lake City, UT",KBTF,"Bountiful, UT",02:00AM MST,03:01AM MST,60.0,10.399163724614038,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.6396,-111.88208,40.7846,-111.82809,Salt Lake City International Airport,Salt Lake City,UT,US,Skypark Airport,Bountiful,UT,US,night,night,Sunday,1
N271HC,2021-01-16,A109,KU77,"Spanish Fork, UT",1UT9,"Salt Lake City, UT",09:00PM MST,09:56PM MST,55.0,49.641906202099406,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",39.94502,-111.79121,40.66029,-111.89267,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Saturday,1
N271HC,2021-01-16,A109,KSLC,"Salt Lake City, UT",KU77,"Spanish Fork, UT",04:34PM MST,07:28PM MST,174.0,59.257287638636036,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.70334,-111.89897,39.84613,-111.82995,Salt Lake City International Airport,Salt Lake City,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,day,night,Saturday,1
N271HC,2021-01-15,A109,KBTF,"Bountiful, UT",1UT9,"Salt Lake City, UT",03:45PM MST,06:29PM MST,163.0,19.19152719269645,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.77114,-111.82349,40.52142,-111.98427,Skypark Airport,Bountiful,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Friday,0
N271HC,2021-01-15,A109,KSLC,"Salt Lake City, UT",KSLC,Salt Lake City Intl (KSLC),02:50PM MST,03:42PM MST,51.0,9.743837826413934,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.6685,-111.87994,40.78839874267578,-111.97799682617188,Salt Lake City International Airport,Salt Lake City,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Friday,0
N271HC,2021-01-15,A109,KSLC,"Salt Lake City, UT",KSLC,Salt Lake City Intl (KSLC),02:27AM MST,02:28AM MST,1.0,6.929473854930105,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.7038,-111.90685,40.78839874267578,-111.97799682617188,Salt Lake City International Airport,Salt Lake City,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Friday,0
N271HC,2021-01-14,A109,KHIF,"Ogden, UT",1UT9,"Salt Lake City, UT",12:47AM MST,12:57AM MST,10.0,27.270227753787452,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18328,-111.9548,40.78964000000001,-111.90867,Hill Air Force Base,Ogden,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Thursday,0
N271HC,2021-01-13,A109,KSLC,"Salt Lake City, UT",KOGD,Ogden-Hinckley (KOGD),11:33PM MST,12:46AM MST (+1),73.0,36.38555493037666,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.67704000000001,-111.88817,41.195899963379,-112.0120010376,Salt Lake City International Airport,Salt Lake City,UT,US,Ogden Hinckley Airport,Ogden,UT,US,night,night,Wednesday,0
N271HC,2021-01-11,A109,KRIF,"Richfield, UT",1UT9,"Salt Lake City, UT",01:48PM MST,05:50PM MST,242.0,107.76695536953086,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",39.10068,-112.00391,40.66022,-111.88983,Richfield Municipal Airport,Richfield,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Monday,0
N271HC,2021-01-11,A109,KPVU,"Provo, UT",KSLC,Salt Lake City Intl (KSLC),11:31AM MST,01:45PM MST,133.0,40.88208819634319,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24642,-111.66431,40.78839874267578,-111.97799682617188,Provo Municipal Airport,Provo,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Monday,0
N271HC,2021-01-11,A109,KSLC,"Salt Lake City, UT",KPVU,Provo Muni (KPVU),10:44AM MST,11:30AM MST,45.0,31.188455649067002,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.65376,-111.8858,40.219200134277,-111.72299957275,Salt Lake City International Airport,Salt Lake City,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Monday,0
N271HC,2021-01-11,A109,KBTF,"Bountiful, UT",KPVU,"Provo, UT",01:38AM MST,03:05AM MST,87.0,18.070893409697987,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.75831,-111.83443,40.49644,-111.82994,Skypark Airport,Bountiful,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Monday,0
N271HC,2021-01-10,A109,KSLC,"Salt Lake City, UT",KU77,"Spanish Fork, UT",11:41PM MST,12:05AM MST (+1),23.0,39.56180988837993,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.64676,-111.87756,40.18578,-111.43147,Salt Lake City International Airport,Salt Lake City,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,night,night,Sunday,1
